R1;ETA GUARANTÃ;2020-01-04;Turbidez;1,6253125000000002
R1;ETA MATUPÁ;2020-01-04;Cor;1,6460546875
R1;ETA MATUPÁ;2020-01-04;Cloro;1,19333984375
R1;ETA MATUPÁ;2020-01-04;Turbidez;0,146796875
R1;ETA NOVO PROGRESSO I;2020-01-04;Cor;2,31552734375
R1;ETA NOVO PROGRESSO I;2020-01-04;Cloro;1,3544482421875
R1;ETA NOVO PROGRESSO I;2020-01-04;Turbidez;1,3396289062500002
R1;ETA PEIXOTO DE AZEVEDO;2020-01-04;Cor;6,3763671875
R1;ETA PEIXOTO DE AZEVEDO;2020-01-04;Cloro;1,343671875
R1;ETA PEIXOTO DE AZEVEDO;2020-01-04;Turbidez;1,683818359375
R1;ETA TRAÍRAS;2020-01-04;Cor;6,1347412109375
R1;ETA TRAÍRAS;2020-01-04;Cloro;1,15106689453125
R1;ETA TRAÍRAS;2020-01-04;Turbidez;0,37650390624999996
R1;ETA Guarantã 2;2020-01-04;Cor;7,9105468750000005
R1;ETA Guarantã 2;2020-01-04;Cloro;1,4772070312499999
R1;ETA Guarantã 2;2020-01-04;Turbidez;1,4502636718750002
R1;ETA NORTELÂNDIA;2020-01-04;Cor;8,0984375
R1;ETA NORTELÂNDIA;2020-01-04;Cloro;1,3864062499999998
R1;ETA NORTELÂNDIA;2020-01-04;Turbidez;1,05703125
R1;ETA JAURU;2020-01-04;Cor;3,93359375
R1;ETA JAURU;2020-01-04;Cloro;0,78984375
R1;ETA JAURU;2020-01-04;Turbidez;0,10001953125
R1;ETA JANGADA;2020-01-04;Cor;3,27109375
R1;ETA JANGADA;2020-01-04;Cloro;1,2622265625
R1;ETA JANGADA;2020-01-04;Turbidez;0,20921875
R1;ETA CORGÃO (Nova-Completa);2020-01-04;Cor;5,20078125
R1;ETA CORGÃO (Nova-Completa);2020-01-04;Cloro;0,48125
R1;ETA CORGÃO (Nova-Completa);2020-01-04;Turbidez;0,735390625
R1;ETA CACAU;2020-01-04;Cor;15,419140625
R1;ETA CACAU;2020-01-04;Cloro;1,236572265625
R1;ETA CACAU;2020-01-04;Turbidez;0,393359375
R1;ETA BAIRRO DA PONTE;2020-01-04;Cor;5,137646484375001
R1;ETA BAIRRO DA PONTE;2020-01-04;Cloro;1,8458398437499999
R1;ETA BAIRRO DA PONTE;2020-01-04;Turbidez;1,6967333984375
R1;ETA NOVO DIAMANTINO;2020-01-04;Cor;4,364062499999999
R1;ETA NOVO DIAMANTINO;2020-01-04;Cloro;0,49328125
R1;ETA NOVO DIAMANTINO;2020-01-04;Turbidez;0,315
R1;ETA SÃO BENEDITO;2020-01-04;Cor;11,58349609375
R1;ETA SÃO BENEDITO;2020-01-04;Cloro;1,4110253906249999
R1;ETA SÃO BENEDITO;2020-01-04;Turbidez;0,8255859375000001
R1;ETA BOA ESPERANÇA;2020-01-04;Cor;5,86787109375
R1;ETA BOA ESPERANÇA;2020-01-04;Cloro;1,2124560546875
R1;ETA BOA ESPERANÇA;2020-01-04;Turbidez;0,15230468749999998
R1;ETA - Porto Espiridião;2020-01-04;Cor;5,461328125
R1;ETA - Porto Espiridião;2020-01-04;Cloro;1,0
R1;ETA - Porto Espiridião;2020-01-04;Turbidez;0,33207031249999996
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-04;Cor;5,201416015625
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-04;Cloro;0,4811328125
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-04;Turbidez;1,4735888671875002
R1;ETA 01 - Jamari;2020-01-04;Cor;5,07802734375
R1;ETA 01 - Jamari;2020-01-04;Cloro;0,878642578125
R1;ETA 01 - Jamari;2020-01-04;Turbidez;0,41634765625000003
R1;ETA 02 - Jamari;2020-01-04;Cor;5,311328124999999
R1;ETA 02 - Jamari;2020-01-04;Cloro;0,864375
